Calc. Date= 06-29-2025, Time= 11:18:17
============================== SRIM-2013.00 ==============================
 =====================================================================
 =                   Ion Energy vs Position File                     =
 =====================================================================
 =   AXIS DEFINITIONS: X=Depth, Y,Z= Lateral plane of target surface.=
 =   (If beam enters target at an angle, this tilt is in Y direction)=
 =   Shown are: Ion Number, Energy (keV), X, Y, Z Position           =
 ==================  CALCULATION   DATA  =============================
  Ion Data: Name, Mass,   Energy , Energy Interval
           Ar     039.96  2keV    10eV
 =====================================================================
Ion       Energy     Depth (X)     Y           Z       Electronic   Energy Lost to
Number    (keV)    (Angstrom)  (Angstrom)  (Angstrom)  Stop.(eV/A)  Last Recoil(eV)
------- ----------- ---------- ----------- ----------- -----------  ---------------
0000006 1.8362E+00  7.9469E+01  3.1039E+00  6.1925E+00  9.3225E-01  3.9998E+00
0000006 1.7992E+00  9.3075E+01  5.4488E+00  7.0228E+00  9.2281E-01  3.6973E+01
0000006 1.7641E+00  1.0617E+02  9.0225E+00  9.2962E+00  9.1376E-01  9.7226E+00
0000006 1.7336E+00  1.1887E+02  1.3515E+01  1.1765E+01  9.0585E-01  5.4141E+00
0000006 1.6868E+00  1.3124E+02  1.8354E+01  1.4832E+01  8.9353E-01  2.2113E+01
0000006 1.6542E+00  1.4282E+02  2.4483E+01  1.8245E+01  8.8485E-01  8.4253E+00
0000006 1.5049E+00  1.5408E+02  3.0501E+01  2.2560E+01  8.4397E-01  1.4931E+02
0000006 1.4976E+00  1.6525E+02  3.7444E+01  2.2923E+01  8.4194E-01  7.2318E+00
0000006 1.0655E+00  1.7610E+02  4.4793E+01  2.4033E+01  7.1014E-01  4.3219E+02
0000006 1.0399E+00  1.8817E+02  4.5350E+01  2.3334E+01  7.0158E-01  8.3304E+00
0000006 8.0364E-01  2.0019E+02  4.5731E+01  2.3698E+01  6.1675E-01  2.3629E+02
0000006 7.3009E-01  2.1026E+02  4.7059E+01  1.8703E+01  5.8785E-01  5.9588E+01
0000006 6.7394E-01  2.2059E+02  5.0188E+01  1.6235E+01  5.6479E-01  4.3137E+01
0000006 6.5184E-01  2.3120E+02  5.0621E+01  1.3963E+01  5.5545E-01  9.8288E+00
0000006 5.5449E-01  2.4160E+02  4.9831E+01  1.1229E+01  5.1230E-01  8.5373E+01
0000006 5.1907E-01  2.5008E+02  4.6341E+01  6.3399E+00  4.9566E-01  2.4771E+01
0000006 4.2288E-01  2.5950E+02  4.4258E+01  2.8913E+00  4.4739E-01  8.6040E+01
0000006 3.8208E-01  2.6690E+02  4.4471E+01 -3.4921E+00  4.2526E-01  3.2051E+01
0000006 3.6247E-01  2.7299E+02  4.7005E+01 -1.0420E+01  4.1420E-01  1.1477E+01
0000006 2.8028E-01  2.7776E+02  4.9111E+01 -1.8302E+01  3.6422E-01  8.2192E+01
0000006 2.5292E-01  2.8280E+02  4.6767E+01 -2.5306E+01  3.4599E-01  2.0848E+01
0000006 2.4057E-01  2.8855E+02  4.6751E+01 -3.1894E+01  3.3744E-01  1.2345E+01
0000006 2.1052E-01  2.9512E+02  4.5393E+01 -3.7355E+01  3.1566E-01  2.4210E+01
0000006 1.5350E-01  3.0208E+02  4.2142E+01 -4.0805E+01  2.6954E-01  5.7020E+01
0000006 7.1741E-03  3.0533E+02  3.7434E+01 -4.6224E+01  5.8272E-02  1.4208E+02
